what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1303011828262
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1303011828262
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303011828278
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1303011828278
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1303011828278
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1303011828278
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1303011828278
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1303011828278
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1303011828278
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1303011828340
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1303011828340
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1303011828340
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1303011828356
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1303011828356
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1303011828372
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1303011828372
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1303011828372
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1303011828387
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1303011828387
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1303011828403
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1303011828403
os,sysinfo,,,"win32",1303011828418
arch,sysinfo,,,"x86",1303011828418
ws,sysinfo,,,"win32",1303011828418
locale,sysinfo,,,"en_US",1303011828418
processors,sysinfo,,,"2",1303011828418
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303011828418
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1303011828418
java.specification.name,sysinfo,,,"Java Platform API Specification",1303011828418
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303011828418
java.specification.version,sysinfo,,,"1.6",1303011828418
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303011828418
java.version,sysinfo,,,"1.6.0_22",1303011828418
java.vm.info,sysinfo,,,"mixed mode, sharing",1303011828418
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303011828418
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303011828418
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303011828418
java.vm.specification.version,sysinfo,,,"1.0",1303011828418
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303011828418
java.vm.version,sysinfo,,,"17.1-b03",1303011828418
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303011833910
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303011833925
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1303011833956
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1303011837903
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1303011837934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303011839198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303011854080
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1303011854221
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1303011854346
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1303011861210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303011872566
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303011878307
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1303011878323
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1303011878354
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1303011878385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303011882566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303011889087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012186366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012189174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012196225
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1303012199626
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1303012199626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012203198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012211294
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1303012213104
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303012213151
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303012213322
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303012213666
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1303012214742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303012215428
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303012216396
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303012235396
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303012235724
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303012235942
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303012238360
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303012256129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012291104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012322897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012323006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012323146
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303012325252
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303012358309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012362256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012372770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303012374346
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013705430
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303013707286
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1303013709892
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1303013710547
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1303013710718
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013711873
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013725055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013737161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013816607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013834563
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013856215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013859928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013912032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013912516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013932187
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303013965556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013970517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303013985149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303013986070
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013988145
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303013988737
closed,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013988753
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013990360
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303013996038
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303014064351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014071636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014073882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014075692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014270665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1303014275158
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1303014276754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014277344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014283010
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1303014285506
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303014290719
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014298035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014300968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014304915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014327550
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303014331653
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303014345818
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303014356317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014358922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014366192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014400777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014552782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014565808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014576962
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303014596977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014598084
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014604808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014606025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014611048
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303014611672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014615822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014617382
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.line",1303014617397
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1303014623871
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1303014623902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303014624948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303014629456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014637599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014646694
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303014648504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303014655555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303014660391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014668643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014675560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303014694498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014695871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014698632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014759348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014759769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014775790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303014779222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014779830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303014786133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014795321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014795664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014807910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014811108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014820593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014827676
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014829928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014847916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014849679
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1303014857822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014873875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014894046
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303014901409
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1303014902298
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1303014907368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303014909053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014909973
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014914528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014924481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014970283
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303014977350
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303014977615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303014977818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303014978629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014979830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014984630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014990307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303014995081
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303014996641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015005470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015010540
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303015010634
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303015010696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015017295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015034517
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1303015034954
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303015035344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303015035984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015040087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015041959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015042021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015044423
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303015046405
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303015049946
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1303015051693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015075779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015345998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303015349274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015349592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015354241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015356737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015365543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015366834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015533045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015533828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015534782
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303015535003
